 4.85, 4.06, 8.29
 4.09, 3.66, 8.16
 4.88, 3.11, 7.19
 4.52, 3.90, 7.93
 5.03, 3.04, 7.01
 4.12, 4.19, 7.97
 5.67, 3.54, 7.97
 4.86, 3.51, 7.00
 5.39, 3.29, 7.49
 3.64, 4.18, 8.23
 4.55, 3.98, 8.49
 5.20, 4.10, 8.24
 4.62, 3.96, 8.99
 3.53, 3.78, 8.72
 4.72, 3.68, 7.59
 4.67, 4.09, 9.05
 3.97, 3.79, 9.05
 4.02, 3.51, 8.55
 0.89, 8.43, 8.10
 1.48, 7.48, 8.47
 0.67, 6.62, 6.40
 1.67, 5.41, 6.95
 1.76, 6.06, 7.16
 2.11, 6.16, 7.66
 1.34, 6.86, 7.01
 1.37, 6.02, 7.17
 0.55, 7.22, 7.36
 1.13, 6.56, 7.60
 1.72, 7.20, 8.16
 0.92, 6.70, 7.06
 1.44, 6.56, 7.96
 1.12, 6.84, 7.03
 0.80, 7.07, 7.61
 0.91, 6.71, 7.84
-0.01, 7.76, 7.35
 0.39, 8.14, 7.66
 0.89, 7.45, 7.32
 0.75, 7.06, 7.21
 0.90, 6.99, 7.08
 0.79, 7.26, 7.17
 1.60, 6.51, 7.38
 0.83, 7.02, 6.75
 0.84, 7.36, 7.84
 1.19, 6.39, 8.08
 1.26, 5.52, 6.49
 1.71, 5.85, 7.71
 1.15, 6.93, 6.78
 1.08, 5.63, 6.67
 0.88, 6.55, 6.92
 0.97, 6.45, 6.63
 1.48, 6.09, 6.80
 1.22, 6.64, 8.01
 2.54, 2.95, 4.40
 2.33, 3.09, 4.40
 3.33, 2.55, 3.93
 3.43, 1.60, 4.47
 3.36, 2.64, 4.22
 3.88, 1.39, 4.04
 3.22, 1.97, 3.94
 3.18, 2.27, 5.29
 2.04, 4.33, 4.91
 3.26, 3.32, 5.21
 3.09, 2.95, 4.25
 3.26, 2.21, 3.59
 3.20, 1.06, 3.36
 2.58, 2.96, 4.14
 3.08, 2.84, 4.69
 3.74, 1.38, 4.34
 3.21, 3.24, 4.39
 2.26, 3.48, 4.93
 3.10, 2.32, 4.07
 3.78, 2.57, 5.17
 2.69, 2.73, 3.84
 3.70, 2.35, 4.62
 2.84, 2.80, 4.46
 2.60, 2.48, 3.47
 2.47, 2.46, 4.20
 3.14, 2.78, 5.18
 3.19, 2.58, 4.16
 3.73, 2.53, 4.85
 2.44, 3.10, 4.34
 3.23, 2.17, 4.21
 3.01, 3.13, 4.84
 3.08, 2.95, 4.77
 2.55, 3.12, 5.01
 3.55, 2.13, 4.26
 3.40, 2.42, 4.49
 4.02, 1.62, 5.01
 3.10, 2.63, 4.81
 8.04, 1.30, 3.56
 8.83, 1.34, 4.56
 9.07, 1.36, 3.63
 7.91, 1.45, 3.46
 9.24, 1.69, 3.68
 9.29, 2.01, 3.37
 8.85, 1.48, 4.15
 8.93, 1.68, 3.68
 8.68, 1.69, 3.98
 8.41, 1.46, 3.82
 8.26, 1.74, 4.07
 8.84, 1.41, 4.19
 8.52, 1.42, 4.90
 9.29, 1.86, 4.11
 9.37, 1.43, 4.33
 8.84, 1.45, 4.87
 9.31, 1.52, 2.75
 8.24, 1.57, 4.06
 9.02, 2.09, 2.86
 8.86, 1.42, 4.38
 9.61, 1.94, 4.10
 8.76, 1.52, 3.89
 8.50, 0.62, 4.67
 9.43, 1.46, 4.00
 8.38, 1.66, 3.70
 8.83, 1.70, 4.15
 9.94, 1.94, 2.56
 9.34, 1.41, 3.90
 8.62, 1.08, 4.89
 8.85, 1.88, 2.63
 8.67, 1.83, 2.99
 8.96, 2.13, 3.04
 8.76, 1.30, 3.57
 8.16, 1.27, 4.98
 8.70, 1.23, 5.02
 8.94, 1.20, 3.80
 8.93, 2.08, 3.01
 9.09, 1.43, 2.67
 6.89, 7.42, 6.49
 7.60, 8.14, 6.63
 7.89, 7.84, 7.49
 7.05, 7.78, 7.04
 7.59, 7.58, 7.58
 6.91, 7.54, 8.04
 8.37, 7.95, 8.52
 7.68, 7.57, 7.75
 7.55, 7.56, 7.94
 7.54, 7.95, 8.38
 7.32, 7.73, 8.17
 5.96, 6.94, 7.37
 7.65, 8.22, 8.40
 7.44, 7.68, 7.74
 6.91, 7.99, 8.21
 7.41, 7.61, 7.28
 8.63, 7.97, 8.19
 5.69, 7.03, 8.22
 8.96, 8.65, 7.23
 7.03, 7.92, 7.66
 8.80, 8.08, 7.42
 7.13, 7.69, 7.57
 7.60, 8.05, 7.46
 7.54, 7.29, 7.24
 7.13, 8.07, 7.67
 7.46, 7.86, 7.33
 6.95, 7.14, 8.51
 8.14, 8.18, 7.29
 7.05, 6.88, 7.92
 7.04, 7.68, 7.19
 7.32, 8.09, 7.91
 7.22, 7.23, 7.58
 7.27, 7.85, 7.39
 7.04, 7.20, 8.19
 7.69, 7.83, 8.87
 8.78, 8.39, 8.01
 7.35, 7.73, 8.59
 7.07, 7.63, 8.55
 7.13, 7.71, 7.08
 7.70, 7.79, 7.93
 7.82, 7.89, 7.00
 8.06, 8.16, 7.82
 7.15, 7.51, 7.60
 6.63, 0.91, 7.06
 0.54, 1.76, 6.96
 6.86, 5.50, 1.05
 8.58, 3.76, 0.50
 8.37, 8.86, 9.16
 9.25, 6.24, 4.93
 3.98, 8.97, 1.28
 0.80, 0.77, 8.87
 9.28, 9.08, 0.08
 5.55, 2.74, 0.30
 9.34, 4.01, 1.09
 3.08, 8.89, 5.07
 6.76, 5.06, 6.42
 1.25, 2.61, 2.68
 9.70, 3.60, 1.19
 0.95, 4.12, 4.37
 7.98, 5.23, 9.76
 6.61, 5.71, 2.82
 5.64, 5.09, 3.13
 6.27, 4.13, 3.04
 2.39, 0.90, 7.26
 2.29, 8.53, 0.42
 8.45, 8.84, 1.98
 6.19, 3.22, 8.03
 0.28, 4.98, 1.18
 3.72, 5.48, 8.09
 8.40, 6.58, 9.60
 8.64, 2.76, 0.66
 1.95, 7.96, 8.05
 0.54, 2.54, 1.59
 0.47, 0.89, 3.87
 0.52, 5.41, 9.78
 3.99, 0.83, 1.54
 5.51, 7.67, 5.37
 3.24, 4.50, 7.73
 8.03, 6.11, 8.74
 5.44, 2.63, 7.05
 0.42, 5.38, 4.23
 8.83, 7.00, 6.80
 7.25, 5.91, 3.79
 2.41, 8.06, 9.68
 9.11, 3.53, 2.55
 2.09, 9.01, 2.12
 4.76, 9.82, 7.36
 2.64, 7.50, 1.73
 3.83, 1.01, 9.60
 4.76, 9.65, 2.98
 8.37, 7.38, 1.01
 1.97, 2.33, 7.96
 5.31, 5.84, 4.13
 1.80, 4.40, 6.17
 9.69, 9.71, 3.71
 5.61, 8.45, 0.99
 4.07, 5.84, 1.05
 4.85, 6.11, 7.28
 7.98, 8.93, 2.93
 6.34, 4.12, 9.11
 1.62, 4.61, 8.41
 3.14, 7.45, 9.07
 4.91, 2.07, 8.57
 6.39, 9.46, 0.25
 8.92, 8.34, 0.72
 5.61, 1.06, 0.72
 9.64, 7.79, 2.11
 2.91, 0.47, 2.50
 4.41, 8.96, 2.58
 0.23, 5.74, 7.80
 7.14, 6.81, 8.60
 2.40, 0.59, 1.87
 7.92, 6.22, 3.78
 6.34, 9.66, 8.42
 8.78, 7.94, 3.98
 4.63, 6.54, 6.65
 6.69, 9.87, 4.62
 4.08, 6.65, 0.74
 7.63, 1.68, 7.03
 3.34, 1.87, 7.58
 3.41, 0.49, 5.00
 3.82, 4.49, 5.95
 0.45, 1.77, 3.44
 9.79, 6.32, 9.43
 8.31, 2.61, 6.70
 0.74, 3.92, 9.10
 2.25, 0.74, 2.18
 1.21, 8.62, 5.71
 5.18, 5.70, 3.39
 4.90, 6.46, 3.40
 5.23, 6.23, 3.99
 5.46, 4.67, 3.26
 6.12, 5.72, 4.32
 5.71, 5.65, 3.19
 5.45, 5.57, 3.56
 5.50, 5.34, 3.58
 5.29, 5.50, 3.50
 5.12, 5.61, 3.18
 5.18, 5.10, 3.25
 5.11, 6.38, 3.06
 5.43, 5.64, 3.05
 6.10, 5.35, 3.53
 5.24, 5.58, 3.62
 5.47, 4.72, 3.16
 5.30, 4.21, 2.98
 5.50, 4.41, 3.61
 4.96, 6.12, 2.73
 5.03, 5.82, 2.44
 5.07, 5.99, 2.60
 5.14, 6.30, 3.31
 5.81, 5.14, 3.71
 5.86, 5.03, 3.30
 5.18, 3.88, 3.15
 5.45, 6.73, 4.04
 5.49, 5.53, 3.26
 5.56, 5.63, 2.88
 4.49, 3.35, 7.08
 5.10, 3.49, 7.86
 4.97, 3.60, 8.66
 5.53, 3.35, 6.94
 5.19, 4.05, 8.81
 4.47, 4.17, 9.34
 5.36, 3.28, 7.58
 5.07, 3.89, 8.71
 4.58, 3.67, 7.03
 3.89, 4.34, 7.89
 5.48, 3.37, 6.97
 4.44, 3.87, 9.03
 4.85, 3.53, 7.57
 4.39, 3.70, 8.12
 4.11, 3.80, 7.74
 4.42, 3.80, 8.31
 4.98, 4.24, 8.26
 4.73, 4.37, 8.89
 4.50, 3.63, 8.60
 3.67, 4.25, 8.09
 4.04, 3.63, 8.46
 4.65, 3.42, 7.95
 4.48, 3.53, 6.71
 4.12, 3.93, 8.52
 3.95, 4.17, 8.39
 4.69, 3.83, 8.64
 3.91, 3.79, 8.18
 4.19, 3.96, 9.22
 4.22, 4.37, 9.00
 4.56, 3.94, 8.59
 4.69, 4.44, 8.36
 4.42, 3.86, 7.77
 1.14, 7.12, 6.60
 2.16, 6.16, 8.22
 1.49, 6.11, 7.69
 0.73, 6.62, 7.06
 1.39, 6.49, 6.74
 0.49, 7.11, 6.98
 0.71, 6.24, 6.20
 1.34, 6.45, 7.21
 0.09, 7.44, 6.81
 1.90, 6.43, 8.28
 0.97, 7.39, 8.26
 0.76, 7.07, 7.86
 0.58, 8.03, 7.89
 0.71, 7.23, 7.59
 1.46, 7.16, 8.35
 1.38, 6.63, 6.93
 1.15, 6.73, 7.67
 0.97, 6.28, 7.17
 0.85, 6.59, 7.06
 0.92, 6.14, 6.94
 2.18, 6.23, 8.62
 1.42, 5.54, 6.72
 1.08, 6.78, 6.70
 2.08, 4.79, 6.94
 0.88, 7.60, 7.43
 1.31, 6.46, 7.01
 0.85, 7.83, 7.57
 1.49, 6.46, 6.75
 0.97, 7.02, 7.10
 0.90, 7.30, 7.83
 0.56, 7.75, 7.99
 1.43, 5.86, 7.53
 0.55, 7.61, 7.35
 0.72, 7.12, 7.32
 3.45, 2.46, 4.42
 3.15, 1.93, 4.22
 3.36, 2.16, 4.02
 3.05, 2.28, 4.53
 3.48, 3.50, 5.58
 2.69, 2.23, 3.80
 3.55, 2.23, 5.69
 3.38, 2.65, 4.81
 3.15, 3.18, 5.04
 2.89, 2.19, 4.30
 3.16, 1.60, 3.92
 3.34, 2.38, 4.31
 3.70, 0.89, 3.14
 3.10, 2.71, 4.25
 2.85, 2.78, 4.88
 2.62, 3.44, 4.19
 3.13, 2.72, 4.30
 3.17, 2.81, 4.75
 3.77, 1.76, 4.90
 2.91, 1.89, 3.95
 3.41, 1.66, 4.96
 3.41, 2.14, 3.89
 3.33, 0.87, 4.04
 2.93, 3.20, 5.16
 3.15, 2.56, 4.13
 3.90, 2.04, 4.90
 3.33, 2.59, 4.57
 2.38, 2.27, 3.99
 2.71, 2.79, 4.88
 3.46, 2.32, 5.25
 3.46, 2.87, 5.08
 2.61, 3.04, 4.56
 3.87, 1.86, 4.61
 2.77, 1.95, 3.83
 2.95, 2.45, 4.21
 2.93, 2.61, 5.23
 4.30, 1.44, 3.70
 9.25, 1.74, 4.56
 8.36, 1.98, 3.20
 9.00, 1.52, 3.98
 9.56, 1.50, 4.23
 8.24, 0.87, 4.89
 9.65, 1.90, 4.10
 8.33, 1.43, 5.11
 8.10, 1.50, 3.47
 9.18, 2.35, 3.82
 9.46, 1.46, 3.93
 8.50, 1.55, 3.85
 8.68, 1.12, 4.06
 9.23, 1.29, 3.42
 8.42, 1.61, 3.60
10.16, 1.61, 3.04
 9.47, 1.34, 3.65
10.15, 1.67, 3.64
 9.55, 1.35, 4.07
 8.87, 1.50, 3.54
 8.66, 2.02, 3.54
 8.15, 1.98, 4.21
 8.46, 1.81, 3.03
 9.20, 1.32, 4.06
 9.04, 1.41, 2.45
 9.14, 0.78, 4.55
 8.19, 1.97, 3.65
 8.22, 1.17, 3.85
 9.35, 1.12, 4.14
 9.43, 1.79, 4.27
 8.79, 1.20, 4.23
 8.45, 1.44, 2.74
 8.74, 1.93, 3.72
 8.57, 0.93, 4.34
 9.33, 1.62, 3.24
 8.44, 1.65, 3.64
 8.98, 1.92, 2.97
10.24, 1.69, 4.14
 7.79, 1.25, 4.66
 6.65, 6.99, 8.11
 8.34, 8.55, 7.32
 7.50, 7.90, 7.50
 5.97, 6.71, 7.94
 7.05, 7.55, 7.21
 8.65, 8.14, 7.01
 7.13, 7.56, 7.07
 7.18, 7.90, 7.84
 7.24, 7.82, 7.23
 7.15, 7.03, 6.90
 7.70, 7.78, 7.27
 7.65, 7.57, 7.94
 8.22, 8.38, 7.70
 7.76, 7.92, 7.93
 6.96, 7.81, 7.54
 6.56, 6.96, 7.54
 7.20, 7.57, 6.58
 7.57, 7.92, 7.47
 6.91, 7.36, 7.65
 9.01, 8.44, 7.74
 8.09, 7.72, 8.52
 7.04, 7.38, 7.79
 7.42, 7.58, 6.98
 7.69, 7.77, 7.28
 7.72, 8.00, 7.26
 7.98, 8.26, 7.43
 7.90, 7.91, 7.21
 6.53, 7.29, 8.04
 7.58, 7.85, 8.01
 7.16, 7.87, 8.18
 7.56, 8.27, 7.82
 7.49, 7.37, 7.70
 7.15, 7.07, 7.36
 8.03, 7.94, 8.21
 7.43, 8.01, 7.44
 7.26, 7.45, 7.37
 7.73, 7.58, 7.26
 6.31, 7.46, 7.70
 7.10, 7.83, 7.76
 7.92, 7.73, 7.74
 7.66, 7.70, 7.51
 7.58, 7.84, 7.86
 7.80, 7.80, 6.87
 5.15, 5.47, 5.29
 1.36, 1.87, 6.68
 9.78, 3.79, 4.58
 2.76, 8.14, 8.02
 3.82, 5.00, 0.92
 7.27, 3.53, 0.77
 1.23, 6.16, 2.48
 2.91, 9.51, 4.22
 3.53, 1.19, 3.47
 2.18, 1.97, 7.38
 8.58, 7.33, 7.92
 1.28, 1.01, 1.46
 1.71, 9.81, 6.98
 9.89, 2.02, 3.46
 6.83, 9.51, 5.24
 6.82, 5.90, 1.20
 6.20, 2.88, 9.44
 3.32, 0.25, 9.80
 1.83, 5.25, 3.71
 4.10, 5.07, 5.78
 8.18, 3.29, 8.58
 3.88, 2.25, 2.59
 9.04, 5.86, 8.35
 7.31, 6.42, 8.51
 2.09, 6.47, 7.42
 9.60, 9.27, 2.37
 4.13, 6.95, 5.73
 4.04, 1.21, 3.52
 7.01, 2.28, 6.05
 2.54, 9.39, 1.69
 7.60, 0.13, 2.53
 7.77, 0.35, 7.55
 0.72, 5.61, 4.92
 4.84, 2.11, 1.95
 6.39, 4.01, 4.90
 0.65, 3.03, 7.31
 6.00, 1.10, 5.95
 2.54, 9.41, 5.62
 2.24, 1.83, 7.02
 2.23, 9.95, 4.58
 0.91, 3.30, 6.51
 8.54, 1.91, 5.40
 3.05, 4.61, 6.00
 1.27, 3.49, 5.02
 3.27, 3.47, 7.24
 7.18, 2.16, 9.64
 1.40, 8.46, 9.66
 5.46, 6.78, 1.19
 0.52, 2.11, 8.42
 2.78, 5.61, 2.29
 0.79, 9.27, 7.42
 9.65, 4.79, 5.16
 2.34, 4.40, 9.78
 6.39, 1.58, 1.19
 0.13, 6.61, 6.63
 1.50, 0.52, 7.09
 1.58, 4.94, 6.16
 4.71, 6.46, 3.38
 6.51, 8.81, 6.38
 2.06, 4.91, 2.27
 7.77, 2.22, 8.46
 9.86, 1.17, 2.90
 9.51, 8.24, 9.02
 1.89, 9.65, 1.67
 2.45, 1.29, 5.58
 7.38, 9.44, 9.92
 5.92, 8.17, 8.08
 7.10, 5.85, 8.66
 9.15, 1.56, 9.22
 7.60, 3.90, 5.80
 3.02, 2.79, 2.31
 5.03, 2.59, 4.65
 4.70, 5.10, 0.24
 9.33, 3.04, 7.67
 8.61, 7.82, 6.69
 5.23, 7.96, 5.56
 4.09, 4.30, 1.07
 0.57, 8.60, 1.23
 5.10, 2.09, 8.05
 6.11, 9.17, 1.05
 0.18, 8.92, 2.64
 0.23, 6.82, 7.58
 3.30, 3.08, 9.02
 6.28, 5.16, 4.74
 8.83, 1.17, 8.43
 5.57, 4.67, 3.54
 5.40, 6.09, 3.59
 5.70, 6.26, 3.86
 5.79, 4.39, 3.41
 5.10, 5.48, 2.74
 5.22, 6.84, 3.74
 5.21, 6.12, 3.40
 5.98, 4.83, 3.20
 5.25, 6.35, 3.30
 4.89, 5.74, 3.78
 5.81, 6.09, 3.70
 5.76, 4.06, 3.51
 5.61, 5.97, 3.73
 5.32, 5.71, 3.03
 5.95, 5.15, 3.46
 5.49, 6.63, 4.49
 5.20, 5.73, 3.15
 4.89, 3.72, 2.04
 5.59, 5.43, 3.60
 5.53, 5.74, 3.15
 4.85, 6.55, 2.62
 5.77, 5.56, 3.24
 5.26, 5.93, 3.51
 5.38, 5.85, 3.63
 5.32, 4.99, 2.70
 5.59, 6.50, 4.35
 5.28, 6.39, 3.50
 4.91, 5.53, 3.04
 4.09, 3.09, 7.24
 4.96, 3.71, 7.60
 5.35, 3.50, 7.81
 5.09, 3.84, 8.97
 4.77, 3.47, 7.00
 4.48, 3.77, 8.30
 5.57, 3.74, 8.45
 4.76, 4.05, 8.29
 4.30, 3.90, 8.46
 4.15, 3.55, 7.45
 4.97, 3.29, 6.25
 4.24, 3.77, 7.70
 4.15, 3.53, 8.79
 4.50, 4.02, 7.81
 4.28, 3.87, 8.17
 5.22, 3.42, 6.87
 3.82, 4.10, 9.31
 3.97, 3.85, 7.97
 5.24, 3.90, 8.68
 3.51, 4.16, 8.39
 5.11, 4.00, 7.71
 4.74, 3.31, 7.65
 4.56, 3.66, 8.13
 4.09, 4.12, 8.25
 4.58, 3.36, 8.29
 3.95, 4.00, 8.37
 3.99, 3.88, 7.50
 4.54, 3.92, 7.53
 4.31, 4.13, 9.02
 4.35, 3.88, 9.05
 4.19, 4.00, 7.51
 3.69, 2.94, 7.02
 0.69, 6.79, 7.47
 0.70, 7.42, 7.05
 0.60, 6.83, 7.42
 1.12, 6.86, 8.13
 0.71, 7.45, 8.11
 1.38, 6.81, 7.28
 1.12, 7.35, 7.96
 1.72, 6.20, 7.63
 0.65, 6.97, 7.77
 1.91, 5.43, 7.38
 1.91, 5.57, 6.71
 1.05, 7.20, 7.81
 1.33, 6.84, 7.62
 0.01, 7.74, 7.10
 1.10, 6.54, 7.03
 1.06, 6.56, 7.40
 0.26, 8.02, 7.45
 0.06, 6.85, 6.96
 0.71, 6.46, 6.26
 0.62, 7.58, 7.74
 0.94, 7.42, 7.46
 1.11, 6.78, 7.28
 1.06, 6.73, 7.23
 1.33, 7.42, 7.42
 0.34, 7.30, 6.80
 0.40, 7.77, 8.12
 0.72, 7.50, 7.97
 0.85, 6.55, 7.36
 0.85, 7.23, 7.30
 1.05, 7.38, 7.02
 0.45, 7.49, 7.39
 1.04, 6.77, 7.58
 0.15, 7.38, 6.78
 1.30, 6.47, 7.50
 3.53, 1.85, 4.40
 3.34, 1.27, 4.22
 3.14, 2.63, 4.86
 3.18, 2.47, 4.55
 3.59, 1.08, 3.99
 3.69, 1.96, 4.31
 3.02, 2.47, 5.07
 3.09, 2.96, 4.29
 3.00, 3.61, 4.13
 2.80, 2.94, 4.82
 3.06, 2.02, 3.58
 3.74, 0.47, 4.38
 3.09, 2.67, 4.19
 3.58, 1.87, 4.72
 3.01, 2.76, 4.91
 2.99, 2.48, 3.91
 3.52, 2.30, 5.05
 4.10, 2.09, 5.11
 3.42, 1.83, 4.32
 3.19, 2.05, 3.77
 2.51, 2.38, 4.14
 3.90, 2.30, 4.13
 2.78, 1.85, 4.18
 3.79, 1.68, 4.04
 4.21, 1.79, 5.07
 3.32, 2.50, 4.73
 3.60, 1.82, 4.02
 3.29, 1.90, 4.07
 2.49, 3.26, 4.68
 3.00, 3.47, 4.79
 3.42, 2.55, 5.01
 2.75, 3.26, 5.00
 3.85, 1.99, 4.22
 3.19, 2.41, 4.73
 3.38, 2.33, 4.28
 3.21, 1.81, 4.47
 2.84, 2.79, 5.18
 7.75, 1.39, 3.74
 8.51, 1.84, 3.94
 9.72, 2.37, 3.54
 8.75, 2.07, 2.90
 9.30, 2.19, 2.18
 9.07, 1.25, 4.17
 8.38, 1.61, 4.20
 8.74, 1.54, 3.00
 7.89, 1.57, 5.09
 8.92, 1.63, 3.11
 8.19, 1.24, 3.60
 9.46, 2.13, 3.28
 9.21, 1.77, 2.57
 9.21, 1.51, 3.98
 8.59, 1.11, 4.64
 8.07, 1.68, 4.09
 8.81, 1.68, 4.38
 8.95, 2.00, 3.00
 9.12, 1.64, 2.51
 8.55, 1.72, 4.24
 8.80, 2.03, 2.92
 9.15, 1.54, 3.65
 9.06, 1.81, 3.86
 7.71, 0.90, 4.83
 8.38, 1.23, 4.33
 9.74, 1.64, 2.61
 9.16, 1.90, 3.53
 8.56, 1.51, 3.23
 9.17, 1.69, 4.24
 8.61, 1.86, 3.23
 9.27, 1.31, 3.67
 9.51, 1.57, 2.62
 8.96, 1.36, 3.76
 8.83, 1.21, 4.32
 9.20, 1.18, 5.00
 9.25, 2.34, 3.45
 9.37, 1.75, 4.19
 8.80, 1.32, 4.42
 7.46, 8.10, 8.18
 6.52, 6.89, 8.00
 8.15, 8.18, 7.02
 7.37, 7.57, 7.36
 6.93, 7.55, 8.49
 8.29, 8.33, 7.67
 7.25, 8.06, 8.07
 6.78, 7.48, 7.48
 7.74, 7.79, 7.62
 6.58, 6.97, 7.56
 7.24, 8.13, 6.66
 7.39, 7.63, 7.94
 5.64, 6.63, 7.40
 6.53, 7.45, 7.29
 6.55, 7.98, 8.15
 6.58, 7.56, 7.97
 8.04, 7.82, 7.03
 7.85, 7.90, 8.20
 7.48, 8.28, 7.43
 7.50, 7.98, 7.75
 7.47, 7.66, 8.31
 8.14, 8.28, 7.38
 8.01, 7.78, 7.36
 6.40, 7.50, 6.73
 7.87, 8.10, 7.66
 7.79, 7.78, 7.63
 7.77, 7.78, 7.55
 7.91, 8.08, 8.55
 8.18, 7.94, 7.67
 6.70, 7.94, 7.78
 7.99, 8.01, 8.09
 7.78, 7.99, 7.77
 7.84, 8.27, 8.18
 8.13, 7.57, 7.42
 7.41, 7.31, 7.65
 6.66, 7.38, 8.15
 7.31, 7.80, 7.31
 7.01, 7.68, 7.59
 7.90, 7.62, 7.65
 6.38, 7.39, 7.77
 7.99, 7.76, 7.16
 6.69, 7.53, 7.06
 7.56, 8.11, 8.11
 6.79, 3.57, 2.79
 8.73, 4.86, 1.49
 5.66, 5.15, 6.95
 0.45, 8.21, 3.73
 2.72, 6.12, 9.17
 9.09, 5.00, 7.72
 4.18, 7.33, 5.03
 6.01, 9.36, 1.40
 3.92, 9.01, 3.08
 3.71, 1.20, 4.84
 1.69, 4.89, 7.17
 9.70, 5.05, 7.17
 9.22, 4.72, 0.46
 4.03, 2.21, 6.09
 4.92, 6.27, 2.19
 0.69, 9.54, 9.29
 3.63, 9.79, 3.32
 3.84, 7.84, 3.58
 8.01, 4.29, 4.18
 3.13, 5.06, 0.43
 7.50, 5.90, 8.86
 2.92, 8.36, 6.83
 2.98, 5.93, 5.64
 4.97, 1.52, 4.62
 6.03, 8.00, 8.97
 1.48, 1.75, 0.66
 1.65, 6.80, 4.78
 4.00, 6.02, 6.76
 1.32, 9.57, 7.33
 6.34, 1.93, 2.82
 6.21, 1.63, 1.97
 3.28, 8.83, 7.25
 9.03, 7.59, 8.16
 3.45, 9.32, 8.73
 1.89, 4.99, 5.00
 0.33, 1.34, 1.75
 8.54, 9.47, 1.36
 0.11, 7.43, 9.16
 1.01, 9.72, 7.85
 8.73, 5.58, 6.34
 4.50, 0.22, 9.32
 9.25, 1.32, 5.54
 4.94, 7.42, 8.33
 0.42, 9.41, 5.03
 9.60, 5.60, 3.25
 9.69, 8.97, 1.18
 2.86, 5.64, 1.93
 8.42, 7.71, 6.74
 3.75, 5.28, 9.91
 8.75, 3.97, 9.51
 3.62, 5.23, 4.62
 5.04, 3.98, 1.64
 7.54, 7.99, 8.60
 9.77, 6.45, 5.86
 0.39, 8.85, 6.49
 5.92, 9.39, 0.65
 5.22, 0.48, 9.43
 0.98, 8.44, 1.93
 3.73, 4.36, 6.11
 9.77, 2.86, 4.94
 9.76, 0.19, 1.91
 2.92, 0.25, 6.84
 2.93, 1.81, 7.03
 5.23, 2.78, 0.37
 5.18, 7.23, 4.23
 8.27, 7.92, 7.47
 5.12, 5.53, 0.62
 0.14, 8.72, 7.21
 6.83, 7.81, 9.09
 9.29, 8.10, 6.29
 4.43, 8.86, 5.98
 7.62, 6.41, 2.24
 0.30, 6.51, 1.04
 8.85, 8.08, 5.51
 8.23, 2.68, 0.51
 8.74, 9.25, 5.45
 4.90, 0.34, 1.43
 7.61, 5.45, 7.02
 0.48, 7.20, 3.97
 7.95, 5.98, 8.09
 7.69, 3.98, 1.25
 2.07, 2.41, 4.88
 0.05, 8.68, 3.56
 7.11, 7.10, 1.19
 5.16, 6.25, 4.24
 5.54, 5.82, 3.99
 5.81, 6.23, 3.31
 4.77, 6.62, 3.44
 4.83, 5.79, 2.79
 5.10, 6.51, 2.75
 4.52, 7.84, 3.64
 4.61, 5.93, 3.11
 5.74, 7.19, 3.88
 5.52, 4.71, 3.13
 5.36, 5.68, 3.39
 5.47, 5.35, 3.61
 5.29, 5.71, 3.70
 5.16, 7.09, 3.68
 5.03, 5.16, 3.07
 4.87, 5.69, 3.16
 5.80, 6.45, 4.16
 5.44, 5.79, 2.96
 4.86, 6.34, 3.12
 5.04, 6.59, 3.04
 5.31, 5.19, 3.96
 5.07, 6.03, 2.81
 5.44, 5.51, 3.29
 5.87, 5.44, 3.84
 5.80, 5.39, 3.09
 5.10, 5.38, 3.45
 5.37, 5.64, 3.73
 5.37, 6.49, 3.49
 4.19, 3.97, 8.62
 4.58, 3.58, 8.22
 4.57, 3.78, 8.15
 5.07, 3.95, 8.65
 5.15, 3.97, 9.20
 4.11, 3.39, 7.18
 4.44, 4.01, 8.84
 4.06, 3.69, 8.43
 4.87, 4.01, 8.52
 4.79, 3.83, 7.79
 3.92, 3.95, 8.83
 3.76, 4.38, 9.44
 4.45, 3.67, 6.47
 5.03, 3.73, 8.29
 4.43, 3.69, 7.58
 5.66, 3.95, 7.60
 5.46, 3.65, 7.03
 3.95, 3.56, 8.38
 4.95, 3.63, 8.42
 4.30, 3.51, 7.49
 4.30, 4.26, 8.72
 4.21, 4.18, 8.91
 4.49, 3.38, 7.66
 4.77, 3.95, 7.89
 4.48, 3.70, 7.24
 5.16, 3.51, 6.53
 4.83, 3.56, 8.02
 4.37, 3.84, 8.40
 5.09, 3.13, 8.18
 4.45, 3.66, 7.91
 4.53, 3.43, 6.80
 4.86, 4.08, 8.13
 1.34, 6.01, 6.74
 1.59, 7.06, 7.64
 0.95, 6.91, 7.06
 1.15, 7.89, 7.75
 1.15, 5.88, 6.90
 0.65, 6.86, 6.87
 1.30, 6.70, 7.52
 1.15, 6.46, 8.29
 1.06, 6.17, 6.79
 0.26, 7.96, 7.70
 1.68, 6.65, 7.44
 1.22, 6.69, 7.15
 1.37, 7.50, 8.52
 0.44, 7.09, 7.23
 0.67, 8.11, 8.08
 0.41, 7.37, 7.70
 1.15, 6.29, 7.36
 1.33, 7.48, 7.91
 1.03, 7.93, 7.36
 0.71, 7.29, 7.52
 0.73, 7.29, 7.57
 1.16, 6.21, 6.77
 1.20, 7.25, 7.96
 0.56, 8.52, 8.12
 0.89, 6.81, 7.76
